"Date","London futures (£ sterling/tonne)","New York futures (US$/tonne)","ICCO daily price (US$/tonne)","ICCO daily price (Euro/tonne)"
"02/10/2013","1,671.00","2,630.33","2,669.22","1,963.00"
"01/10/2013","1,674.33","2,633.00","2,671.62","1,974.00"
"30/09/2013","1,687.00","2,637.67","2,682.35","1,982.00"
"27/09/2013","1,690.67","2,635.00","2,679.67","1,979.00"
"26/09/2013","1,676.67","2,598.67","2,640.08","1,958.00"
"25/09/2013","1,658.67","2,568.67","2,615.70","1,932.00"
"24/09/2013","1,681.67","2,600.00","2,644.41","1,960.00"
"23/09/2013","1,683.00","2,601.00","2,648.29","1,963.00"
"20/09/2013","1,681.67","2,611.00","2,650.92","1,960.00"
"19/09/2013","1,690.00","2,631.00","2,669.32","1,974.00"
"18/09/2013","1,691.67","2,625.33","2,661.39","1,993.00"
"17/09/2013","1,687.67","2,622.00","2,651.09","1,985.00"
"16/09/2013","1,702.00","2,638.00","2,673.03","2,002.00"
"13/09/2013","1,683.33","2,606.33","2,636.45","1,985.00"
"12/09/2013","1,681.00","2,593.67","2,624.87","1,971.00"
"11/09/2013","1,671.33","2,575.33","2,607.48","1,959.00"
"10/09/2013","1,674.00","2,574.67","2,602.18","1,963.00"
"09/09/2013","1,670.67","2,561.00","2,592.10","1,955.00"
"06/09/2013","1,686.00","2,572.67","2,602.38","1,977.00"
"05/09/2013","1,690.00","2,571.33","2,601.71","1,984.00"
"04/09/2013","1,642.33","2,501.33","2,533.70","1,918.00"
"03/09/2013","1,603.33","2,423.67","2,455.90","1,867.00"
"02/09/2013","1,609.33","2,430.67","2,464.06","1,868.00"
"30/08/2013","1,625.33","2,437.67","2,474.44","1,874.00"
"29/08/2013","1,638.00","2,482.67","2,508.29","1,896.00"
"28/08/2013","1,643.67","2,504.33","2,526.21","1,896.00"
"27/08/2013","1,617.33","2,457.00","2,483.27","1,855.00"
"26/08/2013","1,621.00","2,486.67","2,503.46","1,872.00"
"23/08/2013","1,624.67","2,470.00","2,498.22","1,866.00"
"22/08/2013","1,617.67","2,460.67","2,489.04","1,863.00"
"21/08/2013","1,610.33","2,453.33","2,484.70","1,862.00"
"20/08/2013","1,647.33","2,514.00","2,546.61","1,898.00"
"19/08/2013","1,644.00","2,522.33","2,546.45","1,909.00"
"16/08/2013","1,637.00","2,501.33","2,527.65","1,897.00"
"15/08/2013","1,638.33","2,488.33","2,518.09","1,898.00"
"14/08/2013","1,648.00","2,484.33","2,520.19","1,901.00"
"13/08/2013","1,633.00","2,445.33","2,482.57","1,874.00"
"12/08/2013","1,649.67","2,489.67","2,519.98","1,894.00"
"09/08/2013","1,638.33","2,475.00","2,506.39","1,879.00"
"08/08/2013","1,644.33","2,479.33","2,516.74","1,879.00"
"07/08/2013","1,628.33","2,446.33","2,484.80","1,865.00"
"06/08/2013","1,596.33","2,385.00","2,417.85","1,817.00"
"05/08/2013","1,595.00","2,375.67","2,410.32","1,818.00"
"02/08/2013","1,554.67","2,296.00","2,334.48","1,758.00"
"01/08/2013","1,565.67","2,311.00","2,339.61","1,770.00"
"31/07/2013","1,562.00","2,305.00","2,336.93","1,759.00"
"30/07/2013","1,547.67","2,298.67","2,327.84","1,755.00"
"29/07/2013","1,536.33","2,290.00","2,323.18","1,752.00"
"26/07/2013","1,565.67","2,345.00","2,374.03","1,790.00"
"25/07/2013","1,580.67","2,356.33","2,389.04","1,805.00"
"24/07/2013","1,586.00","2,369.00","2,401.36","1,816.00"
"23/07/2013","1,587.00","2,362.67","2,398.40","1,815.00"
"22/07/2013","1,579.67","2,355.67","2,390.03","1,811.00"
"19/07/2013","1,598.00","2,363.00","2,399.26","1,825.00"
"18/07/2013","1,593.33","2,349.33","2,384.05","1,822.00"
"17/07/2013","1,571.67","2,302.67","2,342.62","1,789.00"
"16/07/2013","1,572.33","2,293.00","2,333.65","1,776.00"
"15/07/2013","1,540.67","2,246.00","2,283.58","1,751.00"
"12/07/2013","1,538.33","2,244.67","2,282.58","1,750.00"
"11/07/2013","1,542.00","2,243.67","2,286.54","1,753.00"
"10/07/2013","1,515.67","2,188.67","2,224.57","1,732.00"
"09/07/2013","1,525.33","2,195.33","2,228.32","1,744.00"
"08/07/2013","1,506.67","2,177.33","2,212.87","1,720.00"
"05/07/2013","1,524.00","2,208.33","2,239.09","1,745.00"
"04/07/2013","1,530.67","2,227.33","2,265.38","1,753.00"
"03/07/2013","1,501.67","2,246.33","2,268.41","1,744.00"
"02/07/2013","1,479.33","2,187.00","2,214.32","1,701.00"
"01/07/2013","1,459.00","2,158.33","2,190.12","1,677.00"
"28/06/2013","1,464.67","2,174.67","2,200.44","1,691.00"
"27/06/2013","1,456.33","2,158.67","2,187.35","1,680.00"
"26/06/2013","1,461.00","2,173.67","2,205.74","1,697.00"
"25/06/2013","1,444.33","2,176.00","2,200.35","1,682.00"
"24/06/2013","1,436.00","2,159.67","2,185.34","1,669.00"
"21/06/2013","1,446.33","2,165.67","2,193.33","1,672.00"
"20/06/2013","1,439.33","2,171.33","2,197.66","1,665.00"
"19/06/2013","1,455.67","2,224.33","2,250.35","1,679.00"
"18/06/2013","1,458.33","2,226.00","2,251.37","1,680.00"
"17/06/2013","1,457.67","2,226.00","2,256.76","1,692.00"
"14/06/2013","1,473.33","2,249.00","2,279.81","1,710.00"
"13/06/2013","1,510.67","2,312.33","2,340.34","1,758.00"
"12/06/2013","1,550.00","2,375.33","2,401.98","1,799.00"
"11/06/2013","1,551.67","2,366.67","2,390.96","1,801.00"
"10/06/2013","1,556.67","2,369.67","2,394.48","1,809.00"
"07/06/2013","1,559.33","2,364.67","2,393.86","1,809.00"
"06/06/2013","1,562.33","2,367.67","2,402.77","1,811.00"
"05/06/2013","1,546.33","2,310.67","2,344.23","1,791.00"
"04/06/2013","1,529.67","2,282.33","2,311.06","1,766.00"
"03/06/2013","1,509.33","2,253.33","2,283.49","1,745.00"
"31/05/2013","1,494.67","2,201.33","2,233.85","1,722.00"
"30/05/2013","1,503.33","2,222.33","2,253.21","1,728.00"
"29/05/2013","1,508.00","2,217.33","2,248.15","1,736.00"
"28/05/2013","1,505.67","2,216.67","2,240.82","1,741.00"
"24/05/2013","1,524.00","2,257.00","2,279.84","1,765.00"
"23/05/2013","1,540.33","2,275.00","2,301.45","1,777.00"
"22/05/2013","1,565.33","2,314.33","2,333.48","1,812.00"
"21/05/2013","1,572.67","2,349.00","2,366.46","1,833.00"
"20/05/2013","1,544.00","2,308.67","2,327.89","1,810.00"
"17/05/2013","1,553.33","2,305.67","2,330.10","1,819.00"
"16/05/2013","1,534.00","2,302.33","2,323.33","1,802.00"
"15/05/2013","1,570.67","2,348.33","2,366.77","1,841.00"
"14/05/2013","1,571.67","2,361.00","2,377.84","1,833.00"
"13/05/2013","1,553.33","2,344.67","2,358.23","1,818.00"
"10/05/2013","1,533.67","2,310.00","2,329.29","1,798.00"
"09/05/2013","1,548.33","2,359.67","2,378.75","1,815.00"
"08/05/2013","1,564.00","2,403.00","2,417.31","1,835.00"
"07/05/2013","1,575.67","2,406.33","2,420.68","1,850.00"
"06/05/2013","1,574.50","2,407.33","2,426.31","1,855.00"
"03/05/2013","1,573.33","2,421.00","2,433.57","1,856.00"
"02/05/2013","1,575.33","2,409.33","2,425.43","1,857.00"
"01/05/2013","1,571.67","2,421.67","2,433.28","1,844.00"
"30/04/2013","1,546.00","2,367.33","2,383.71","1,812.00"
"29/04/2013","1,533.00","2,343.67","2,358.11","1,801.00"
"26/04/2013","1,552.67","2,372.67","2,386.89","1,832.00"
"25/04/2013","1,558.67","2,367.33","2,385.59","1,834.00"
"24/04/2013","1,554.67","2,333.67","2,351.88","1,810.00"
"23/04/2013","1,553.33","2,325.33","2,347.04","1,804.00"
"22/04/2013","1,540.33","2,316.67","2,332.57","1,787.00"
"19/04/2013","1,557.67","2,343.00","2,358.09","1,804.00"
"18/04/2013","1,545.67","2,325.33","2,342.59","1,792.00"
"17/04/2013","1,547.00","2,317.67","2,337.45","1,791.00"
"16/04/2013","1,538.67","2,320.33","2,337.29","1,779.00"
"15/04/2013","1,513.00","2,273.67","2,294.39","1,754.00"
"12/04/2013","1,507.33","2,270.00","2,290.79","1,751.00"
"11/04/2013","1,491.67","2,238.00","2,266.91","1,728.00"
"10/04/2013","1,486.00","2,221.33","2,247.53","1,721.00"
"09/04/2013","1,489.00","2,231.00","2,254.85","1,723.00"
"08/04/2013","1,475.67","2,202.33","2,226.29","1,711.00"
"05/04/2013","1,439.00","2,147.67","2,176.25","1,671.00"
"04/04/2013","1,453.00","2,155.00","2,180.80","1,696.00"
"03/04/2013","1,463.00","2,162.33","2,188.04","1,702.00"
"02/04/2013","1,481.00","2,184.33","2,210.69","1,722.00"
"01/04/2013","1,478.83","2,191.00","2,221.00","1,727.00"
"28/03/2013","1,476.67","2,185.00","2,211.74","1,726.00"
"27/03/2013","1,463.00","2,162.67","2,185.83","1,712.00"
"26/03/2013","1,458.67","2,160.67","2,184.69","1,699.00"
"25/03/2013","1,447.00","2,143.67","2,169.27","1,687.00"
"22/03/2013","1,458.33","2,175.33","2,198.15","1,693.00"
"21/03/2013","1,466.67","2,177.33","2,199.78","1,704.00"
"20/03/2013","1,458.00","2,164.00","2,184.14","1,686.00"
"19/03/2013","1,430.67","2,111.67","2,136.24","1,662.00"
"18/03/2013","1,427.67","2,100.67","2,128.47","1,641.00"
"15/03/2013","1,440.00","2,122.00","2,149.06","1,646.00"
"14/03/2013","1,453.33","2,140.67","2,165.82","1,665.00"
"13/03/2013","1,473.33","2,158.00","2,177.52","1,680.00"
"12/03/2013","1,477.00","2,167.00","2,182.39","1,676.00"
"11/03/2013","1,463.33","2,140.00","2,159.63","1,659.00"
"08/03/2013","1,455.33","2,128.33","2,149.08","1,654.00"
"07/03/2013","1,416.00","2,073.67","2,100.50","1,604.00"
"06/03/2013","1,406.00","2,051.00","2,081.69","1,602.00"
"05/03/2013","1,406.67","2,070.67","2,096.59","1,610.00"
"04/03/2013","1,403.67","2,069.33","2,092.36","1,610.00"
"01/03/2013","1,421.33","2,094.33","2,114.23","1,629.00"
"28/02/2013","1,445.00","2,143.00","2,168.00","1,657.00"
"27/02/2013","1,438.00","2,139.00","2,156.77","1,646.00"
"26/02/2013","1,437.33","2,135.33","2,153.72","1,650.00"
"25/02/2013","1,452.00","2,153.00","2,173.34","1,648.00"
"22/02/2013","1,441.67","2,151.00","2,174.52","1,651.00"
"21/02/2013","1,437.67","2,142.67","2,167.16","1,641.00"
"20/02/2013","1,424.00","2,122.00","2,149.08","1,610.00"
"19/02/2013","1,419.00","2,131.00","2,159.34","1,613.00"
"18/02/2013","1,419.33","2,141.50","2,167.40","1,624.00"
"15/02/2013","1,429.00","2,152.00","2,184.15","1,635.00"
"14/02/2013","1,427.67","2,147.00","2,178.91","1,634.00"
"13/02/2013","1,432.67","2,171.00","2,197.50","1,634.00"
"12/02/2013","1,421.67","2,176.33","2,199.95","1,635.00"
"11/02/2013","1,424.33","2,175.67","2,202.48","1,642.00"
"08/02/2013","1,448.67","2,226.67","2,257.42","1,688.00"
"07/02/2013","1,462.67","2,243.00","2,268.08","1,694.00"
"06/02/2013","1,459.00","2,228.00","2,255.05","1,667.00"
"05/02/2013","1,469.33","2,249.67","2,273.30","1,676.00"
"04/02/2013","1,435.00","2,201.67","2,228.67","1,648.00"
"01/02/2013","1,444.00","2,207.00","2,239.24","1,635.00"
"31/01/2013","1,437.00","2,204.00","2,240.07","1,649.00"
"30/01/2013","1,429.33","2,182.67","2,218.86","1,636.00"
"29/01/2013","1,443.67","2,200.33","2,236.04","1,659.00"
"28/01/2013","1,431.33","2,173.00","2,207.77","1,640.00"
"25/01/2013","1,427.00","2,179.67","2,216.09","1,647.00"
"24/01/2013","1,446.33","2,201.67","2,241.23","1,676.00"
"23/01/2013","1,453.67","2,225.33","2,263.53","1,701.00"
"22/01/2013","1,449.00","2,228.67","2,262.70","1,701.00"
"21/01/2013","1,482.67","2,261.17","2,302.45","1,729.00"
"18/01/2013","1,483.33","2,293.67","2,323.30","1,747.00"
"17/01/2013","1,484.67","2,307.67","2,339.79","1,752.00"
"16/01/2013","1,458.67","2,264.67","2,299.05","1,728.00"
"15/01/2013","1,459.33","2,276.67","2,311.71","1,732.00"
"14/01/2013","1,455.33","2,274.00","2,305.63","1,725.00"
"11/01/2013","1,445.33","2,266.33","2,298.29","1,721.00"
"10/01/2013","1,450.67","2,277.67","2,307.20","1,746.00"
"09/01/2013","1,435.00","2,236.67","2,267.02","1,734.00"
"08/01/2013","1,430.00","2,223.33","2,257.53","1,728.00"
"07/01/2013","1,450.33","2,274.33","2,302.65","1,758.00"
"04/01/2013","1,431.67","2,233.00","2,263.95","1,734.00"
"03/01/2013","1,442.00","2,263.67","2,295.35","1,751.00"
"02/01/2013","1,438.33","2,262.00","2,299.39","1,742.00"
"31/12/2012","1,443.00","2,239.33","2,292.10","1,739.00"
"28/12/2012","1,446.33","2,261.00","2,298.02","1,739.00"
"27/12/2012","1,449.33","2,266.00","2,300.15","1,739.00"
"26/12/2012","1,459.17","2,285.00","2,317.42","1,753.00"
"24/12/2012","1,469.00","2,284.67","2,324.99","1,764.00"
"21/12/2012","1,477.67","2,323.00","2,355.12","1,789.00"
"20/12/2012","1,480.00","2,364.00","2,385.06","1,804.00"
"19/12/2012","1,491.67","2,374.67","2,400.43","1,811.00"
"18/12/2012","1,518.33","2,401.67","2,434.29","1,841.00"
"17/12/2012","1,538.67","2,423.33","2,457.41","1,866.00"
"14/12/2012","1,550.67","2,444.00","2,472.34","1,883.00"
"13/12/2012","1,536.33","2,430.00","2,453.17","1,876.00"
"12/12/2012","1,553.33","2,454.00","2,479.45","1,901.00"
"11/12/2012","1,525.67","2,393.67","2,424.50","1,866.00"
"10/12/2012","1,526.33","2,391.67","2,421.33","1,873.00"
"07/12/2012","1,551.00","2,418.00","2,451.47","1,895.00"
"06/12/2012","1,552.00","2,427.00","2,459.76","1,896.00"
"05/12/2012","1,545.00","2,430.00","2,457.91","1,880.00"
"04/12/2012","1,553.00","2,443.67","2,471.22","1,889.00"
"03/12/2012","1,596.33","2,533.00","2,550.71","1,952.00"
"30/11/2012","1,592.33","2,508.00","2,528.86","1,944.00"
"29/11/2012","1,591.00","2,491.67","2,520.07","1,945.00"
"28/11/2012","1,577.33","2,463.00","2,492.42","1,928.00"
"27/11/2012","1,566.33","2,451.67","2,480.58","1,917.00"
"26/11/2012","1,589.67","2,487.00","2,515.59","1,940.00"
"23/11/2012","1,603.00","2,515.00","2,541.46","1,962.00"
"22/11/2012","1,579.00","2,495.33","2,504.71","1,946.00"
"21/11/2012","1,593.33","2,475.67","2,506.52","1,956.00"
"20/11/2012","1,583.33","2,464.33","2,492.06","1,944.00"
"19/11/2012","1,562.33","2,428.67","2,456.47","1,918.00"
"16/11/2012","1,559.33","2,407.00","2,439.90","1,919.00"
"15/11/2012","1,607.33","2,482.00","2,515.45","1,968.00"
"14/11/2012","1,595.33","2,462.33","2,494.91","1,958.00"
"13/11/2012","1,551.33","2,378.33","2,420.73","1,903.00"
"12/11/2012","1,546.67","2,381.00","2,417.12","1,901.00"
"09/11/2012","1,540.67","2,367.67","2,408.93","1,894.00"
"08/11/2012","1,520.33","2,344.67","2,386.13","1,873.00"
"07/11/2012","1,552.33","2,403.00","2,440.61","1,912.00"
"06/11/2012","1,588.33","2,469.33","2,503.35","1,953.00"
"05/11/2012","1,582.33","2,448.00","2,487.26","1,945.00"
"02/11/2012","1,581.67","2,454.00","2,494.07","1,941.00"
"01/11/2012","1,561.67","2,426.33","2,472.42","1,912.00"
"31/10/2012","1,549.33","2,394.67","2,445.71","1,886.00"
"30/10/2012","1,544.00","2,401.00","2,441.03","1,882.00"
"29/10/2012","1,535.67","2,365.00","2,411.99","1,871.00"
"26/10/2012","1,546.33","2,401.00","2,444.25","1,890.00"
"25/10/2012","1,557.00","2,411.33","2,459.71","1,898.00"
"24/10/2012","1,562.67","2,414.33","2,457.65","1,899.00"
"23/10/2012","1,627.00","2,501.67","2,546.09","1,963.00"
"22/10/2012","1,623.67","2,525.33","2,562.94","1,962.00"
"19/10/2012","1,610.67","2,485.67","2,530.64","1,943.00"
"18/10/2012","1,573.00","2,430.33","2,483.71","1,894.00"
"17/10/2012","1,535.00","2,396.67","2,438.11","1,857.00"
"16/10/2012","1,557.67","2,424.00","2,465.10","1,891.00"
"15/10/2012","1,523.00","2,368.67","2,407.04","1,859.00"
"12/10/2012","1,532.00","2,385.00","2,422.96","1,872.00"
"11/10/2012","1,527.00","2,369.00","2,407.82","1,861.00"
"10/10/2012","1,543.00","2,388.00","2,428.01","1,884.00"
"09/10/2012","1,568.67","2,426.33","2,466.22","1,915.00"
"08/10/2012","1,545.67","2,400.00","2,438.35","1,879.00"
"05/10/2012","1,532.67","2,393.33","2,437.09","1,866.00"
"04/10/2012","1,539.33","2,405.67","2,446.19","1,881.00"
"03/10/2012","1,569.67","2,439.33","2,480.66","1,922.00"
"02/10/2012","1,599.33","2,489.67","2,538.33","1,960.00"
"01/10/2012","1,580.00","2,454.67","2,501.72","1,939.00"
"28/09/2012","1,629.33","2,514.67","2,570.94","1,998.00"
"27/09/2012","1,599.33","2,504.00","2,547.98","1,978.00"
"26/09/2012","1,595.00","2,485.67","2,529.28","1,967.00"
"25/09/2012","1,595.67","2,494.67","2,541.46","1,963.00"
"24/09/2012","1,580.00","2,464.00","2,510.77","1,945.00"
"21/09/2012","1,619.00","2,538.00","2,583.55","1,989.00"
"20/09/2012","1,625.33","2,528.67","2,579.72","1,992.00"
"19/09/2012","1,631.00","2,548.00","2,595.93","1,987.00"
"18/09/2012","1,624.00","2,540.33","2,588.73","1,983.00"
"17/09/2012","1,651.00","2,586.00","2,634.15","2,007.00"
"14/09/2012","1,682.67","2,648.33","2,689.61","2,048.00"
"13/09/2012","1,678.33","2,623.33","2,663.69","2,063.00"
"12/09/2012","1,685.67","2,640.00","2,676.62","2,076.00"
"11/09/2012","1,682.33","2,632.00","2,666.66","2,074.00"
"10/09/2012","1,703.00","2,660.33","2,692.48","2,104.00"
"07/09/2012","1,711.00","2,681.33","2,710.02","2,118.00"
"06/09/2012","1,729.67","2,685.67","2,719.35","2,153.00"
"05/09/2012","1,714.33","2,659.67","2,692.73","2,137.00"
"04/09/2012","1,664.67","2,559.00","2,601.29","2,070.00"
"03/09/2012","1,660.33","2,584.67","2,610.72","2,072.00"
"31/08/2012","1,693.00","2,610.33","2,647.38","2,105.00"
"30/08/2012","1,700.67","2,619.33","2,652.05","2,122.00"
"29/08/2012","1,686.00","2,585.67","2,627.60","2,096.00"
"28/08/2012","1,683.00","2,576.67","2,619.63","2,085.00"
"27/08/2012","1,631.33","2,480.67","2,528.39","2,021.00"
"24/08/2012","1,579.67","2,407.00","2,452.07","1,957.00"
"23/08/2012","1,576.00","2,395.67","2,448.82","1,946.00"
"22/08/2012","1,576.00","2,385.33","2,437.19","1,954.00"
"21/08/2012","1,603.33","2,445.67","2,487.86","1,995.00"
"20/08/2012","1,601.00","2,403.33","2,458.33","1,992.00"
"17/08/2012","1,621.00","2,460.33","2,501.72","2,032.00"
"16/08/2012","1,603.00","2,418.33","2,469.85","1,999.00"
"15/08/2012","1,630.00","2,454.00","2,504.55","2,038.00"
"14/08/2012","1,641.33","2,437.67","2,505.76","2,032.00"
"13/08/2012","1,616.00","2,386.00","2,459.74","1,994.00"
"10/08/2012","1,642.67","2,453.00","2,513.49","2,044.00"
"09/08/2012","1,658.33","2,476.00","2,532.66","2,063.00"
"08/08/2012","1,664.33","2,460.33","2,532.47","2,048.00"
"07/08/2012","1,653.33","2,445.00","2,516.44","2,026.00"
"06/08/2012","1,626.00","2,412.00","2,476.03","1,993.00"
"03/08/2012","1,628.00","2,407.00","2,477.04","1,999.00"
"02/08/2012","1,628.67","2,384.33","2,454.06","2,019.00"
"01/08/2012","1,635.67","2,406.67","2,478.87","2,015.00"
"31/07/2012","1,609.33","2,390.33","2,457.33","1,996.00"
"30/07/2012","1,591.00","2,350.67","2,423.63","1,978.00"
"27/07/2012","1,581.33","2,340.67","2,413.50","1,952.00"
"26/07/2012","1,565.67","2,316.67","2,386.09","1,943.00"
"25/07/2012","1,541.00","2,247.00","2,315.89","1,909.00"
"24/07/2012","1,528.33","2,231.00","2,301.22","1,908.00"
"23/07/2012","1,542.00","2,253.67","2,322.46","1,915.00"
"20/07/2012","1,527.00","2,252.00","2,318.89","1,905.00"
"19/07/2012","1,519.00","2,245.00","2,315.86","1,889.00"
"18/07/2012","1,497.67","2,222.67","2,281.76","1,861.00"
"17/07/2012","1,498.00","2,217.00","2,277.20","1,861.00"
"16/07/2012","1,499.33","2,212.67","2,277.91","1,858.00"
"13/07/2012","1,522.33","2,225.67","2,295.95","1,877.00"
"12/07/2012","1,512.67","2,199.33","2,265.86","1,858.00"
"11/07/2012","1,576.67","2,305.67","2,376.60","1,941.00"
"10/07/2012","1,587.67","2,315.67","2,388.08","1,949.00"
"09/07/2012","1,589.67","2,323.33","2,393.62","1,946.00"
"06/07/2012","1,547.00","2,264.33","2,329.00","1,897.00"
"05/07/2012","1,571.33","2,341.33","2,390.22","1,929.00"
"04/07/2012","1,556.67","2,344.67","2,385.68","1,904.00"
"03/07/2012","1,569.00","2,348.00","2,405.27","1,907.00"
"02/07/2012","1,553.33","2,313.67","2,373.99","1,886.00"
"29/06/2012","1,551.00","2,305.33","2,368.34","1,869.00"
"28/06/2012","1,528.67","2,247.00","2,307.68","1,856.00"
"27/06/2012","1,518.33","2,248.33","2,303.87","1,848.00"
"26/06/2012","1,475.00","2,159.33","2,230.87","1,787.00"
"25/06/2012","1,446.67","2,128.00","2,188.49","1,753.00"
"22/06/2012","1,449.00","2,109.00","2,182.55","1,740.00"
"21/06/2012","1,466.67","2,152.33","2,222.00","1,767.00"
"20/06/2012","1,471.00","2,183.00","2,248.92","1,771.00"
"19/06/2012","1,498.00","2,243.00","2,299.04","1,811.00"
"18/06/2012","1,488.33","2,193.67","2,261.90","1,798.00"
"15/06/2012","1,523.00","2,251.67","2,317.31","1,834.00"
"14/06/2012","1,556.33","2,255.33","2,335.15","1,853.00"
"13/06/2012","1,547.33","2,261.33","2,333.18","1,853.00"
"12/06/2012","1,534.67","2,243.33","2,314.68","1,855.00"
"11/06/2012","1,510.67","2,185.33","2,263.43","1,811.00"
"08/06/2012","1,517.67","2,203.00","2,271.55","1,820.00"
"07/06/2012","1,509.67","2,217.33","2,281.79","1,816.00"
"06/06/2012","1,507.00","2,203.00","2,266.71","1,805.00"
"05/06/2012","1,476.33","2,164.33","2,214.74","1,781.00"
"04/06/2012","1,476.33","2,101.67","2,185.25","1,751.00"
"01/06/2012","1,445.67","2,079.33","2,150.95","1,732.00"
"31/05/2012","1,463.00","2,090.00","2,171.03","1,756.00"
"30/05/2012","1,443.33","2,079.67","2,159.72","1,741.00"
"29/05/2012","1,463.33","2,114.67","2,199.68","1,762.00"
"28/05/2012","1,466.67","2,118.17","2,208.22","1,761.00"
"25/05/2012","1,463.67","2,121.67","2,204.95","1,762.00"
"24/05/2012","1,459.33","2,132.67","2,210.67","1,757.00"
"23/05/2012","1,469.33","2,118.33","2,210.87","1,759.00"
"22/05/2012","1,493.67","2,180.00","2,266.86","1,780.00"
"21/05/2012","1,519.33","2,247.33","2,321.89","1,817.00"
"18/05/2012","1,532.67","2,279.33","2,348.33","1,845.00"
"17/05/2012","1,513.33","2,243.33","2,317.62","1,824.00"
"16/05/2012","1,526.67","2,302.33","2,366.13","1,859.00"
"15/05/2012","1,500.33","2,282.00","2,341.87","1,834.00"
"14/05/2012","1,494.67","2,242.67","2,324.47","1,809.00"
"11/05/2012","1,528.67","2,323.00","2,388.98","1,846.00"
"10/05/2012","1,531.67","2,340.00","2,406.17","1,857.00"
"09/05/2012","1,529.33","2,342.33","2,403.12","1,855.00"
"08/05/2012","1,524.67","2,327.67","2,394.16","1,839.00"
"07/05/2012","1,518.17","2,368.00","2,411.25","1,846.00"
"04/05/2012","1,511.67","2,295.00","2,366.47","1,808.00"
"03/05/2012","1,517.33","2,304.00","2,378.42","1,809.00"
"02/05/2012","1,543.33","2,352.00","2,424.44","1,843.00"
"01/05/2012","1,520.33","2,327.33","2,395.17","1,811.00"
